key,tokenizer,technique,mcc,m_f1,w_f1,acc
408,NLTKWordTokenizer,BiLSTM,0.0,0.3876543209876543,0.4908203902827559,0.6330645161290323
136,NLTKWordTokenizer,GB,0.1255385352273748,0.5015138793476325,0.6077858293670433,0.6814516129032258
4,SyllableTokenizer,GB,-0.0415353027841896,0.4414811653983832,0.5424620681164175,0.6169354838709677
434,MWETokenizer,LSTM,0.0,0.3951219512195121,0.5162077104642013,0.6532258064516129
213,MWETokenizer,BNB,0.0,0.2914285714285714,0.2397235023041474,0.4112903225806452
140,WhitespaceTokenizer,BNB,0.0,0.2574850299401198,0.1785783272165347,0.3467741935483871
185,WhitespaceTokenizer,KNN,-0.1040209270575169,0.4470874193278015,0.4679618829776592,0.4637096774193548
22,SyllableTokenizer,BNB,0.0,0.2507552870090634,0.1678442646915505,0.3346774193548387
80,TweetTokenizer,BNB,0.0,0.2619047619047619,0.1858678955453149,0.3548387096774194
314,TreebankWordTokenizer,LSTM,0.0,0.3906633906633907,0.5009312831893478,0.6411290322580645
89,SyllableTokenizer,SGDC,-0.0008058017727639,0.4838709677419355,0.4838709677419355,0.4838709677419355
509,SyllableTokenizer,SGDC,-0.018159748309708,0.4047835802366962,0.3824281248248005,0.4153225806451613
472,SyllableTokenizer,LR,-0.0768581355211053,0.41912372554422705,0.5051822682868292,0.5887096774193549
316,MWETokenizer,CNN,0.0,0.38,0.4658064516129032,0.6129032258064516
307,TreebankWordTokenizer,KNN,0.0530218472695811,0.49140625,0.4877016129032258,0.4919354838709677
509,TreebankWordTokenizer,BNB,0.0,0.2811594202898551,0.2199392239364188,0.3911290322580645
266,MWETokenizer,LSTM,0.0,0.3921568627450979,0.5060088551549652,0.6451612903225806
10,TweetTokenizer,CNN,0.0683942450021815,0.4972863401556267,0.5688059896684757,0.625
318,TreebankWordTokenizer,LSTM,0.0,0.4052757793764988,0.552351667053454,0.6814516129032258
192,TweetTokenizer,LSTM,0.0,0.3815461346633416,0.4707786984152521,0.6169354838709677
62,TreebankWordTokenizer,CNN,0.0,0.3965936739659367,0.5213287811003846,0.657258064516129
438,MWETokenizer,BiLSTM,0.0,0.3876543209876543,0.4908203902827559,0.6330645161290323
200,NLTKWordTokenizer,KNN,-0.1110105169151763,0.4432526814666999,0.4599992758229468,0.4556451612903225
46,SyllableTokenizer,BNB,0.0,0.2684365781710914,0.1969978113997526,0.3669354838709677
330,TreebankWordTokenizer,BNB,0.0,0.2484848484848484,0.1643206256109481,0.3306451612903225
454,TreebankWordTokenizer,LR,0.1476401084153298,0.5444182760244936,0.6405064348988802,0.6854838709677419
33,ToktokTokenizer,BNB,0.0,0.2619047619047619,0.1858678955453149,0.3548387096774194
414,TweetTokenizer,CNN,0.0,0.3965936739659367,0.5213287811003846,0.657258064516129
394,TweetTokenizer,LR,-0.0778344705234146,0.4455028840914641,0.4848831423232618,0.5201612903225806
492,TreebankWordTokenizer,GB,0.0139471791345746,0.5035947712418299,0.5885673624288426,0.6048387096774194
87,TweetTokenizer,SGDC,-0.0006197228693446,0.4256147440003942,0.4092715110724658,0.4314516129032258
427,MWETokenizer,BiLSTM,0.0,0.3846153846153846,0.4807692307692308,0.625
294,MWETokenizer,BiLSTM,0.0,0.4024096385542168,0.5419549164399533,0.6733870967741935
452,MWETokenizer,BiLSTM,0.0,0.3784461152882205,0.4608497049074298,0.6088709677419355
228,WhitespaceTokenizer,BiLSTM,0.0,0.38,0.4658064516129032,0.6129032258064516
459,TweetTokenizer,KNN,0.0469155527591991,0.4536726507529427,0.4388916818867372,0.4596774193548387
34,TweetTokenizer,BiLSTM,0.1441139700412151,0.5695649739656234,0.6156570180840938,0.625
465,MWETokenizer,SGDC,-0.1534731473862483,0.3932276375024466,0.3860454984562347,0.3951612903225806
0,WhitespaceTokenizer,SGDC,0.0640409908639058,0.5152247949539528,0.5753645389462353,0.6088709677419355
280,WhitespaceTokenizer,BiLSTM,0.0739096645276699,0.429708291346924,0.5249176316247887,0.6411290322580645
415,SyllableTokenizer,SGDC,0.12115642831762401,0.5603083067390777,0.6137541817849065,0.6169354838709677
375,SyllableTokenizer,CNN,0.0,0.3846153846153846,0.4807692307692308,0.625
348,WhitespaceTokenizer,SGDC,-0.1587802458812932,0.4047478135069375,0.4233688008705668,0.4112903225806452
393,MWETokenizer,BNB,0.0,0.3033707865168539,0.264226168901776,0.4354838709677419
34,TreebankWordTokenizer,BNB,0.0,0.2853025936599423,0.2277819094543088,0.3991935483870967
224,SyllableTokenizer,SGDC,-0.0180626691322876,0.4891768406860909,0.5459866483361159,0.5564516129032258
428,TreebankWordTokenizer,SGDC,-0.0215216963034272,0.4892045454545454,0.5310621334310851,0.532258064516129
294,NLTKWordTokenizer,BNB,0.0,0.2507552870090634,0.1678442646915505,0.3346774193548387
427,MWETokenizer,GB,-0.1148877599365985,0.43720238095238106,0.4871279761904762,0.5080645161290323
348,TweetTokenizer,GB,-0.0741673251106201,0.4118303571428571,0.4950676843317972,0.5887096774193549
278,MWETokenizer,CNN,0.0,0.3624678663239075,0.4121610415457335,0.5685483870967742
273,SyllableTokenizer,GB,-0.059973626773873,0.4000967585873247,0.48319990012016795,0.5967741935483871
385,SyllableTokenizer,LSTM,0.0,0.3768844221105527,0.4559085751337332,0.6048387096774194
389,TweetTokenizer,CNN,0.0,0.4024096385542168,0.5419549164399533,0.6733870967741935
185,WhitespaceTokenizer,CNN,0.1537503983799762,0.4480890179003387,0.5168984190895329,0.6290322580645161
259,TweetTokenizer,BiLSTM,0.0,0.3689567430025445,0.4314413527045884,0.5846774193548387
277,MWETokenizer,CNN,0.0,0.3891625615763546,0.4958684252343874,0.6370967741935484
143,WhitespaceTokenizer,LSTM,0.0376832954946415,0.4570333880678708,0.5881490898176103,0.6774193548387096
162,TweetTokenizer,LSTM,0.0,0.3876543209876543,0.4908203902827559,0.6330645161290323
126,MWETokenizer,LR,-0.1056951038072357,0.41299202244236,0.4899566480118321,0.5645161290322581
68,MWETokenizer,BiLSTM,0.0,0.39364303178484095,0.5111010332045114,0.6491935483870968
84,SyllableTokenizer,BiLSTM,0.0,0.3921568627450979,0.5060088551549652,0.6451612903225806
192,ToktokTokenizer,GB,0.0222240487312642,0.4662362119989238,0.542954342298246,0.6129032258064516
266,NLTKWordTokenizer,BNB,0.0,0.2832369942196532,0.2238485922058549,0.3951612903225806
336,SyllableTokenizer,SGDC,-0.0315488417064131,0.4833333333333333,0.5409946236559139,0.5483870967741935
185,TweetTokenizer,GB,0.0536477518554807,0.4626471973622232,0.5446340388677009,0.6290322580645161
129,ToktokTokenizer,CNN,0.0948634899545365,0.4257944686156273,0.5120410655675139,0.6330645161290323
224,WhitespaceTokenizer,SGDC,0.0102689463250886,0.4528110950745699,0.4391100201268403,0.4637096774193548
322,MWETokenizer,SGDC,-0.0440542026451033,0.4761081722795439,0.5204018361737032,0.5120967741935484
413,MWETokenizer,KNN,0.0007507434332787,0.4843904692759554,0.503001505276986,0.4919354838709677
313,SyllableTokenizer,CNN,0.0,0.4123222748815166,0.5785812566885797,0.7016129032258065
325,TreebankWordTokenizer,CNN,0.0,0.3815461346633416,0.4707786984152521,0.6169354838709677
217,TreebankWordTokenizer,LR,-0.0571472247450463,0.4373865698729582,0.5267402376910016,0.5967741935483871
438,NLTKWordTokenizer,GB,0.0461892727661085,0.5126011560693642,0.5638579153458886,0.5887096774193549
454,TreebankWordTokenizer,GB,0.1103683574054181,0.5330210342610453,0.6286581806653095,0.6693548387096774
272,ToktokTokenizer,LSTM,0.05150215560301799,0.4910583406625622,0.5756116359784756,0.6330645161290323
294,SyllableTokenizer,BNB,0.0,0.2893982808022923,0.2357195674276735,0.40725806451612895
269,TweetTokenizer,GB,0.0593018733788409,0.4547296128856938,0.5472865659533537,0.6411290322580645
177,ToktokTokenizer,SGDC,0.0075548058391324,0.4988886643766417,0.5251240068048938,0.5161290322580645
17,MWETokenizer,KNN,-0.0142827328230979,0.4817605923488276,0.4963209086928251,0.4879032258064516
220,SyllableTokenizer,LSTM,0.0,0.3705583756345177,0.4363026035696741,0.5887096774193549
33,SyllableTokenizer,GB,0.1691882420459899,0.5265368461244749,0.6127554225326091,0.6774193548387096
109,TweetTokenizer,LR,0.0609733783769812,0.5128318864457259,0.5882390216082629,0.625
96,SyllableTokenizer,CNN,0.0,0.3768844221105527,0.4559085751337332,0.6048387096774194
321,ToktokTokenizer,LR,0.0852819526798944,0.4577997741633232,0.537352564842794,0.6330645161290323
128,TweetTokenizer,LR,0.0399749720809181,0.4217558963321675,0.4706449009346767,0.5806451612903226
264,MWETokenizer,BNB,0.0,0.2597014925373134,0.1822099181511796,0.3508064516129032
291,TreebankWordTokenizer,LSTM,-0.1185414457385545,0.396210437175823,0.5232041576605647,0.6290322580645161
484,WhitespaceTokenizer,LR,0.0062867263228564,0.4441646063910903,0.522247622142602,0.6088709677419355
256,TreebankWordTokenizer,SGDC,-0.08461248893825,0.4334506778518463,0.4632962131627207,0.5080645161290323
389,TreebankWordTokenizer,BNB,0.0,0.2415902140672782,0.1539163460589918,0.3185483870967742
190,SyllableTokenizer,SGDC,-0.0703417050404509,0.41523701113911704,0.4130122039819655,0.4153225806451613
26,TreebankWordTokenizer,LSTM,0.0828552264999161,0.3978494623655914,0.494970516822754,0.6330645161290323
245,TweetTokenizer,BNB,0.0,0.3014084507042253,0.2600863243980009,0.4314516129032258
185,SyllableTokenizer,BiLSTM,-0.0131054049590752,0.3862626262626262,0.4660133594004561,0.6048387096774194
49,NLTKWordTokenizer,GB,0.0681514680752258,0.5200571181632001,0.5584032309582383,0.5846774193548387
260,TreebankWordTokenizer,KNN,0.0379377870813445,0.5080325203252032,0.5074885916601101,0.5080645161290323
243,NLTKWordTokenizer,LSTM,0.0,0.3951219512195121,0.5162077104642013,0.6532258064516129
508,TweetTokenizer,CNN,0.0,0.38,0.4658064516129032,0.6129032258064516
239,WhitespaceTokenizer,CNN,0.0,0.3846153846153846,0.4807692307692308,0.625
392,TreebankWordTokenizer,CNN,0.0,0.3473684210526315,0.3697792869269949,0.532258064516129
242,TreebankWordTokenizer,KNN,-0.0500538688887495,0.450719822812846,0.4466116529132283,0.4516129032258064
429,ToktokTokenizer,CNN,0.0,0.3891625615763546,0.4958684252343874,0.6370967741935484
469,ToktokTokenizer,GB,-0.0120028006536219,0.4432311079142963,0.5065990554396593,0.5846774193548387
330,ToktokTokenizer,KNN,-0.024920667678145998,0.4660403210021531,0.4740622178445374,0.4677419354838709
424,WhitespaceTokenizer,SGDC,0.0094522837779928,0.4989716615401415,0.5359231532033489,0.5524193548387096
21,SyllableTokenizer,LR,0.0679414072609653,0.4964782554204787,0.6120105599780068,0.6733870967741935
315,TweetTokenizer,LR,0.0374729004974014,0.4972863401556268,0.5810665010135356,0.625
350,ToktokTokenizer,BNB,0.0,0.2439024390243902,0.1573564122738001,0.3225806451612903
436,TreebankWordTokenizer,BiLSTM,0.1129434663614798,0.4261343012704174,0.4704730402201276,0.5887096774193549
350,NLTKWordTokenizer,CNN,0.0,0.3846153846153846,0.4807692307692308,0.625
214,ToktokTokenizer,SGDC,0.0202513258723937,0.5077589317935762,0.5464633706243233,0.5564516129032258
90,SyllableTokenizer,KNN,-0.035399386028084,0.4751322751322751,0.49206349206349204,0.4838709677419355
472,ToktokTokenizer,BiLSTM,0.0,0.3980582524271844,0.5264641403069213,0.6612903225806451
399,NLTKWordTokenizer,KNN,0.0330403081285144,0.4717656049298409,0.4711472243945089,0.4717741935483871
304,NLTKWordTokenizer,BiLSTM,0.0,0.3951219512195121,0.5162077104642013,0.6532258064516129
54,MWETokenizer,BNB,0.0,0.2507552870090634,0.1678442646915505,0.3346774193548387
201,SyllableTokenizer,LSTM,0.0,0.38,0.4658064516129032,0.6129032258064516
232,TreebankWordTokenizer,GB,-0.0799067342691711,0.4150343554507229,0.534873180914447,0.6290322580645161
267,TreebankWordTokenizer,SGDC,-0.0039526265106886,0.4934269103860053,0.5405392619825201,0.5282258064516129
141,SyllableTokenizer,SGDC,0.0352588391092457,0.5148185148185149,0.6063264692296952,0.6209677419354839
328,WhitespaceTokenizer,BiLSTM,0.0,0.3980582524271844,0.5264641403069213,0.6612903225806451
189,MWETokenizer,BNB,0.0,0.25301204819277107,0.1713952584531675,0.3387096774193548
129,SyllableTokenizer,CNN,0.0386429843428899,0.4849252539084787,0.5740315770486613,0.6330645161290323
256,NLTKWordTokenizer,BNB,0.0,0.2684365781710914,0.1969978113997526,0.3669354838709677
14,WhitespaceTokenizer,SGDC,0.0707803917078109,0.5289298515104967,0.5427010554481938,0.5362903225806451
207,TweetTokenizer,BNB,0.0,0.2662721893491124,0.1932620729146784,0.3629032258064516
75,NLTKWordTokenizer,SGDC,0.100210074106305,0.5499419279907085,0.5991158068262711,0.5967741935483871
497,WhitespaceTokenizer,BNB,0.0,0.2484848484848484,0.1643206256109481,0.3306451612903225
16,SyllableTokenizer,LR,0.0518079470131614,0.4373865698729582,0.4953457057549323,0.5967741935483871
506,SyllableTokenizer,BiLSTM,0.0,0.3906633906633907,0.5009312831893478,0.6411290322580645
59,SyllableTokenizer,CNN,0.234765717022756,0.6049019607843137,0.6638994307400379,0.6854838709677419
221,WhitespaceTokenizer,SGDC,0.1390351944072519,0.5622098725073553,0.5681036391821067,0.5645161290322581
254,SyllableTokenizer,SGDC,-0.0262552824232156,0.4493761666175459,0.4862610878183737,0.5443548387096774
349,SyllableTokenizer,KNN,-0.1013948366755617,0.4351532504717902,0.43790842127138796,0.4354838709677419
290,NLTKWordTokenizer,BiLSTM,0.0,0.3876543209876543,0.4908203902827559,0.6330645161290323
145,TweetTokenizer,KNN,0.0628743381690337,0.5253827558420628,0.5491506589379013,0.5403225806451613
109,SyllableTokenizer,LR,-0.033838597984889,0.4662362119989238,0.5677749138656737,0.6129032258064516
86,WhitespaceTokenizer,CNN,0.0,0.3921568627450979,0.5060088551549652,0.6451612903225806
89,WhitespaceTokenizer,KNN,0.1189253742816619,0.5504780909620022,0.5688670920536321,0.5604838709677419
236,TweetTokenizer,LR,0.0720764395676532,0.5105963105963106,0.5843760811502747,0.6290322580645161
267,WhitespaceTokenizer,CNN,0.0,0.3965936739659367,0.5213287811003846,0.657258064516129
399,TreebankWordTokenizer,BiLSTM,0.0,0.3705583756345177,0.4363026035696741,0.5887096774193549
188,WhitespaceTokenizer,KNN,0.1193240052970919,0.5551421737975021,0.5702446572312756,0.5645161290322581
218,TweetTokenizer,LSTM,0.0,0.39364303178484095,0.5111010332045114,0.6491935483870968
328,ToktokTokenizer,SGDC,0.0522680379310767,0.5248049052396878,0.5505178552163125,0.5564516129032258
176,MWETokenizer,BiLSTM,0.0396818495454135,0.4659009332376166,0.5805293749855267,0.6612903225806451
327,TreebankWordTokenizer,KNN,0.0040500352038463,0.4797771222549983,0.4935473298019686,0.4838709677419355
243,WhitespaceTokenizer,LSTM,0.0,0.3951219512195121,0.5162077104642013,0.6532258064516129
193,NLTKWordTokenizer,SGDC,-0.0445464379085551,0.47351353158484205,0.4959754932966229,0.4879032258064516
119,SyllableTokenizer,GB,0.1197530510397094,0.4999570999570999,0.553519187390155,0.6209677419354839
348,MWETokenizer,SGDC,-0.0489124914266376,0.4736823642900991,0.5034965331703881,0.5120967741935484
408,SyllableTokenizer,KNN,0.06532166195954299,0.5171275823377994,0.534085900856113,0.5241935483870968
45,ToktokTokenizer,CNN,0.1519149346898584,0.4101338202436153,0.4669299232046798,0.6008064516129032
466,WhitespaceTokenizer,CNN,0.0,0.3768844221105527,0.4559085751337332,0.6048387096774194
79,MWETokenizer,LSTM,0.2244132163210866,0.5922264704134392,0.6381725968448073,0.6653225806451613
144,SyllableTokenizer,BNB,0.0,0.2705882352941176,0.2007590132827324,0.3709677419354839
81,TweetTokenizer,CNN,0.0,0.4009661835748792,0.5367773102695963,0.6693548387096774
314,ToktokTokenizer,SGDC,-0.0400547321754563,0.4545721127999609,0.4612055034676512,0.4556451612903225
213,NLTKWordTokenizer,CNN,0.0,0.39364303178484095,0.5111010332045114,0.6491935483870968
394,ToktokTokenizer,GB,0.0168549924495091,0.4657743385966747,0.5206526835619811,0.5846774193548387
242,WhitespaceTokenizer,CNN,0.0,0.3784461152882205,0.4608497049074298,0.6088709677419355
189,MWETokenizer,SGDC,0.0657021583645522,0.5324905744067421,0.5847874144184749,0.5887096774193549
459,ToktokTokenizer,BiLSTM,0.0,0.3906633906633907,0.5009312831893478,0.6411290322580645
116,SyllableTokenizer,SGDC,-0.011968410193341002,0.4669683257918552,0.4972668223616989,0.5403225806451613
399,TreebankWordTokenizer,LSTM,0.0,0.3705583756345177,0.4363026035696741,0.5887096774193549
395,TweetTokenizer,GB,-0.0575731238346914,0.4555042577203241,0.5275323755531065,0.5685483870967742
457,TreebankWordTokenizer,CNN,0.1679562865028924,0.4467477127459581,0.5260870268325322,0.6411290322580645
267,WhitespaceTokenizer,BNB,0.0,0.2552552552552552,0.1749733604572314,0.3427419354838709
59,NLTKWordTokenizer,BNB,0.0,0.2552552552552552,0.1749733604572314,0.3427419354838709
63,NLTKWordTokenizer,SGDC,0.0105526028261346,0.5050444017211388,0.5571441439046936,0.5604838709677419
69,ToktokTokenizer,SGDC,-0.0747613419190613,0.4624182718573215,0.5010167518176181,0.5040322580645161
3,TreebankWordTokenizer,LR,0.0383597007033791,0.4705768194070081,0.5319859142683245,0.6008064516129032
272,TreebankWordTokenizer,BiLSTM,0.0,0.3830845771144278,0.475766329642112,0.6209677419354839
471,TweetTokenizer,LR,-0.0409863107882758,0.4491859838274933,0.5240918181027737,0.5846774193548387
378,TweetTokenizer,GB,-0.0168099240901568,0.4233630952380952,0.4973178283410138,0.5967741935483871
63,MWETokenizer,BNB,0.0,0.2893982808022923,0.2357195674276735,0.40725806451612895
235,SyllableTokenizer,CNN,0.0,0.3876543209876543,0.4908203902827559,0.6330645161290323
431,NLTKWordTokenizer,GB,-0.0845154254728516,0.41275962384141796,0.4903085041607469,0.5766129032258065
78,WhitespaceTokenizer,SGDC,0.1676965182266288,0.4879056047197641,0.4736178513654963,0.4919354838709677
154,TreebankWordTokenizer,LR,-0.07035895031766999,0.4347330586481984,0.5157953378938229,0.5806451612903226
164,MWETokenizer,SGDC,-0.00122872476301,0.4988090941898232,0.5433021734322068,0.5483870967741935
118,SyllableTokenizer,KNN,0.1284653423360343,0.5524749135677545,0.5805179950439167,0.5685483870967742
287,ToktokTokenizer,LSTM,0.0,0.3921568627450979,0.5060088551549652,0.6451612903225806
84,ToktokTokenizer,BiLSTM,0.0881121630343347,0.4091888825865003,0.5305710573984961,0.6612903225806451
43,WhitespaceTokenizer,CNN,-0.0505237760114791,0.4604639814570075,0.5305727851152345,0.5685483870967742
65,NLTKWordTokenizer,LR,-0.0930425779131804,0.4015740928669689,0.472952417117878,0.5685483870967742
511,TweetTokenizer,BiLSTM,0.0,0.3721518987341772,0.4411800734993875,0.592741935483871
497,WhitespaceTokenizer,LR,-0.0883910469967669,0.4075862974143588,0.5313782606302581,0.6330645161290323
448,NLTKWordTokenizer,LSTM,0.0,0.3861386138613861,0.48578728840626,0.6290322580645161
389,TweetTokenizer,SGDC,0.048662995580567,0.4422425032594523,0.4328836690919797,0.4435483870967742
118,TreebankWordTokenizer,BNB,0.0,0.2954545454545454,0.2478005865102639,0.4193548387096774
248,TreebankWordTokenizer,BiLSTM,0.0,0.3815461346633416,0.4707786984152521,0.6169354838709677
288,MWETokenizer,GB,-0.0126198664345644,0.4540421543625624,0.5250564422966725,0.592741935483871
246,TweetTokenizer,GB,-0.0231655446578557,0.4799627213420317,0.5391501067251903,0.5645161290322581
489,SyllableTokenizer,SGDC,-0.0595374010835817,0.4618884300412962,0.4815216630503254,0.5
405,ToktokTokenizer,LSTM,0.0,0.3921568627450979,0.5060088551549652,0.6451612903225806
379,ToktokTokenizer,LSTM,0.0,0.3768844221105527,0.4559085751337332,0.6048387096774194
434,SyllableTokenizer,CNN,-0.0857142857142857,0.3799999999999999,0.4749999999999999,0.6129032258064516
279,TweetTokenizer,LSTM,0.0,0.3753148614609571,0.45098318030389206,0.6008064516129032
261,NLTKWordTokenizer,BiLSTM,0.0,0.3906633906633907,0.5009312831893478,0.6411290322580645
476,ToktokTokenizer,KNN,-0.0930023470788831,0.4391347099311701,0.4523757414279824,0.4435483870967742
229,TweetTokenizer,BiLSTM,0.0,0.3921568627450979,0.5060088551549652,0.6451612903225806
55,NLTKWordTokenizer,GB,0.18083924394786202,0.585292072975969,0.6282435801160424,0.6411290322580645
323,TweetTokenizer,CNN,0.0,0.3876543209876543,0.4908203902827559,0.6330645161290323
248,TreebankWordTokenizer,KNN,-0.0493460720905001,0.4552111300951916,0.45880738856913394,0.4556451612903225
400,WhitespaceTokenizer,SGDC,-0.0039772727272727,0.4980113636363636,0.5403225806451613,0.5403225806451613
8,TweetTokenizer,KNN,-0.0345923730707902,0.4821849531891964,0.5030982690105745,0.5
110,WhitespaceTokenizer,GB,0.0809978185961239,0.4890856491627948,0.5539800122731656,0.6209677419354839
496,MWETokenizer,LSTM,0.0,0.3815461346633416,0.4707786984152521,0.6169354838709677
37,NLTKWordTokenizer,SGDC,0.0884773577056111,0.5440860215053763,0.5707422823447799,0.5725806451612904
306,TreebankWordTokenizer,KNN,0.0454388058005348,0.5124398345874857,0.5457344608676066,0.532258064516129
319,NLTKWordTokenizer,BiLSTM,0.0,0.3768844221105527,0.4559085751337332,0.6048387096774194
5,TweetTokenizer,BiLSTM,0.1273189027304859,0.4532394566531541,0.5199665742123605,0.625
123,NLTKWordTokenizer,GB,-0.0568231457729732,0.4283687943262411,0.5021276595744681,0.5806451612903226
129,TreebankWordTokenizer,LR,-0.0753734662881431,0.4148820326678766,0.4927404718693285,0.5806451612903226
291,NLTKWordTokenizer,SGDC,-0.0561755729818466,0.4712153518123668,0.5295584290528923,0.5362903225806451
315,WhitespaceTokenizer,LSTM,0.0,0.3689567430025445,0.4314413527045884,0.5846774193548387
508,ToktokTokenizer,LSTM,0.0,0.3815461346633416,0.4707786984152521,0.6169354838709677
53,SyllableTokenizer,SGDC,-0.0202723201056953,0.4731182795698925,0.5623482483524107,0.6048387096774194
99,TreebankWordTokenizer,BiLSTM,0.2007724298544905,0.5216313033893636,0.5883341185254981,0.6612903225806451
221,WhitespaceTokenizer,BiLSTM,0.0,0.3721518987341772,0.4411800734993875,0.592741935483871
191,ToktokTokenizer,LSTM,0.1390715842337449,0.4860103626943005,0.5598194885508941,0.6451612903225806
314,SyllableTokenizer,GB,0.0194074169913194,0.4261356716599683,0.5088600657654366,0.6169354838709677
273,TreebankWordTokenizer,GB,0.0474234958161042,0.4890856491627948,0.5644468450329029,0.6209677419354839
266,ToktokTokenizer,KNN,0.0138533246435398,0.5057135264416689,0.5196008675301964,0.5161290322580645
63,ToktokTokenizer,BiLSTM,-0.0179460634019388,0.4373865698729582,0.5122504537205081,0.5967741935483871
205,WhitespaceTokenizer,LSTM,0.0,0.3846153846153846,0.4807692307692308,0.625
140,ToktokTokenizer,GB,0.0380779937819913,0.4652479696914737,0.5012609592456152,0.5685483870967742
297,NLTKWordTokenizer,CNN,0.0,0.38,0.4658064516129032,0.6129032258064516
312,NLTKWordTokenizer,LSTM,0.0185599465614948,0.3845845344028074,0.4581294042021597,0.6008064516129032
461,TweetTokenizer,SGDC,0.0556550974038043,0.4903112155020551,0.4842782187032371,0.4919354838709677
70,TweetTokenizer,LR,0.1201459407250285,0.5107165276656802,0.5831098614040112,0.6451612903225806
86,MWETokenizer,CNN,-0.0033536365372706,0.4360909530720851,0.5272273982864367,0.6209677419354839
395,SyllableTokenizer,BiLSTM,0.0,0.3721518987341772,0.4411800734993875,0.592741935483871
21,TreebankWordTokenizer,LR,0.0172471223977352,0.4773562909156129,0.5635231615275355,0.6209677419354839
82,TreebankWordTokenizer,BiLSTM,0.0,0.3965936739659367,0.5213287811003846,0.657258064516129
34,TweetTokenizer,KNN,-0.0640454719523502,0.4472631923959357,0.4618940379145916,0.4516129032258064
115,ToktokTokenizer,LSTM,0.0186994082392523,0.4736049298185553,0.5623930160903801,0.625
480,MWETokenizer,SGDC,0.0185523832931311,0.5090604537840719,0.5262701582202313,0.5282258064516129
357,MWETokenizer,SGDC,0.0296385539718093,0.4794239687576275,0.4759875439936381,0.4798387096774194
402,NLTKWordTokenizer,LSTM,0.0,0.3906633906633907,0.5009312831893478,0.6411290322580645
203,MWETokenizer,GB,0.0827548052487226,0.5023551528209028,0.5620524681579114,0.6169354838709677
398,SyllableTokenizer,BiLSTM,0.0,0.4024096385542168,0.5419549164399533,0.6733870967741935
336,MWETokenizer,CNN,0.0,0.3995157384987893,0.5316136842927439,0.6653225806451613
291,NLTKWordTokenizer,CNN,0.0,0.3965936739659367,0.5213287811003846,0.657258064516129
277,WhitespaceTokenizer,LSTM,0.0,0.3846153846153846,0.4807692307692308,0.625
13,TreebankWordTokenizer,BNB,0.0,0.2684365781710914,0.1969978113997526,0.3669354838709677
34,ToktokTokenizer,BiLSTM,0.2035894909460722,0.5161290322580645,0.5629552549427679,0.6370967741935484
357,MWETokenizer,BiLSTM,0.0,0.3815461346633416,0.4707786984152521,0.6169354838709677
77,ToktokTokenizer,BNB,0.0,0.2552552552552552,0.1749733604572314,0.3427419354838709
